id_mpio;nombre_mpio;id_dpto;nombre_dpto
1083;EL ENCANTO;91;AMAZONAS
1081;LA CHORRERA;91;AMAZONAS
1082;LA PEDRERA;91;AMAZONAS
1101;LA VICTORIA;91;AMAZONAS
1085;LETICIA;91;AMAZONAS
1078;MIRITI-PARANA;91;AMAZONAS
1103;PUERTO ALEGRIA;91;AMAZONAS
1102;PUERTO ARICA;91;AMAZONAS
1086;PUERTO NARIÑO;91;AMAZONAS
1080;PUERTO SANTANDER;91;AMAZONAS
1084;TARAPACA;91;AMAZONAS
476;ABEJORRAL;5;ANTIOQUIA
315;ABRIAQUI;5;ANTIOQUIA
376;ALEJANDRIA;5;ANTIOQUIA
441;AMAGA;5;ANTIOQUIA
254;AMALFI;5;ANTIOQUIA
507;ANDES;5;ANTIOQUIA
417;ANGELOPOLIS;5;ANTIOQUIA
287;ANGOSTURA;5;ANTIOQUIA
245;ANORI;5;ANTIOQUIA
375;ANZA;5;ANTIOQUIA
205;APARTADO;5;ANTIOQUIA
151;ARBOLETES;5;ANTIOQUIA
508;ARGELIA;5;ANTIOQUIA
408;ARMENIA;5;ANTIOQUIA
355;BARBOSA;5;ANTIOQUIA
372;BELLO;5;ANTIOQUIA
309;BELMIRA;5;ANTIOQUIA
498;BETANIA;5;ANTIOQUIA
399;BETULIA;5;ANTIOQUIA
263;BRICEÑO;5;ANTIOQUIA
285;BURITICA;5;ANTIOQUIA
210;CACERES;5;ANTIOQUIA
354;CAICEDO;5;ANTIOQUIA
433;CALDAS;5;ANTIOQUIA
266;CAMPAMENTO;5;ANTIOQUIA
282;CAÑASGORDAS;5;ANTIOQUIA
367;CARACOLI;5;ANTIOQUIA
544;CARAMANTA;5;ANTIOQUIA
215;CAREPA;5;ANTIOQUIA
303;CAROLINA;5;ANTIOQUIA
206;CAUCASIA;5;ANTIOQUIA
222;CHIGORODO;5;ANTIOQUIA
341;CISNEROS;5;ANTIOQUIA
474;CIUDAD BOLIVAR;5;ANTIOQUIA
438;COCORNA;5;ANTIOQUIA
368;CONCEPCION;5;ANTIOQUIA
423;CONCORDIA;5;ANTIOQUIA
371;COPACABANA;5;ANTIOQUIA
265;DABEIBA;5;ANTIOQUIA
344;DON MATIAS;5;ANTIOQUIA
373;EBEJICO;5;ANTIOQUIA
198;EL BAGRE;5;ANTIOQUIA
430;EL CARMEN DE VIBORAL;5;ANTIOQUIA
425;EL SANTUARIO;5;ANTIOQUIA
327;ENTRERRIOS;5;ANTIOQUIA
415;ENVIGADO;5;ANTIOQUIA
466;FREDONIA;5;ANTIOQUIA
291;FRONTINO;5;ANTIOQUIA
320;GIRALDO;5;ANTIOQUIA
369;GIRARDOTA;5;ANTIOQUIA
293;GOMEZ PLATA;5;ANTIOQUIA
411;GRANADA;5;ANTIOQUIA
288;GUADALUPE;5;ANTIOQUIA
394;GUARNE;5;ANTIOQUIA
398;GUATAPE;5;ANTIOQUIA
400;HELICONIA;5;ANTIOQUIA
494;HISPANIA;5;ANTIOQUIA
414;ITAGUI;5;ANTIOQUIA
247;ITUANGO;5;ANTIOQUIA
525;JARDIN;5;ANTIOQUIA
482;JERICO;5;ANTIOQUIA
445;LA CEJA;5;ANTIOQUIA
419;LA ESTRELLA;5;ANTIOQUIA
489;LA PINTADA;5;ANTIOQUIA
448;LA UNION;5;ANTIOQUIA
308;LIBORINA;5;ANTIOQUIA
334;MACEO;5;ANTIOQUIA
407;MARINILLA;5;ANTIOQUIA
381;MEDELLIN;5;ANTIOQUIA
465;MONTEBELLO;5;ANTIOQUIA
280;MURINDO;5;ANTIOQUIA
1122;MUTATA;5;ANTIOQUIA
526;NARIÑO;5;ANTIOQUIA
195;NECHI;5;ANTIOQUIA
164;NECOCLI;5;ANTIOQUIA
330;OLAYA;5;ANTIOQUIA
389;PEÑOL;5;ANTIOQUIA
264;PEQUE;5;ANTIOQUIA
481;PUEBLORRICO;5;ANTIOQUIA
317;PUERTO BERRIO;5;ANTIOQUIA
404;PUERTO NARE;5;ANTIOQUIA
452;PUERTO TRIUNFO;5;ANTIOQUIA
257;REMEDIOS;5;ANTIOQUIA
412;RETIRO;5;ANTIOQUIA
409;RIONEGRO;5;ANTIOQUIA
274;SABANALARGA;5;ANTIOQUIA
424;SABANETA;5;ANTIOQUIA
435;SALGAR;5;ANTIOQUIA
281;SAN ANDRES;5;ANTIOQUIA
393;SAN CARLOS;5;ANTIOQUIA
468;SAN FRANCISCO;5;ANTIOQUIA
358;SAN JERONIMO;5;ANTIOQUIA
292;SAN JOSE DE LA MONTAÑA;5;ANTIOQUIA
159;SAN JUAN DE URABA;5;ANTIOQUIA
431;SAN LUIS;5;ANTIOQUIA
357;SAN PEDRO;5;ANTIOQUIA
168;SAN PEDRO DE URABA;5;ANTIOQUIA
378;SAN RAFAEL;5;ANTIOQUIA
350;SAN ROQUE;5;ANTIOQUIA
459;SANTA BARBARA;5;ANTIOQUIA
331;SANTAFE DE ANTIOQUIA;5;ANTIOQUIA
298;SANTA ROSA DE OSOS;5;ANTIOQUIA
345;SANTO DOMINGO;5;ANTIOQUIA
382;SAN VICENTE;5;ANTIOQUIA
239;SEGOVIA;5;ANTIOQUIA
477;SONSON;5;ANTIOQUIA
337;SOPETRAN;5;ANTIOQUIA
497;TAMESIS;5;ANTIOQUIA
223;TARAZA;5;ANTIOQUIA
472;TARSO;5;ANTIOQUIA
429;TITIRIBI;5;ANTIOQUIA
271;TOLEDO;5;ANTIOQUIA
181;TURBO;5;ANTIOQUIA
278;URAMITA;5;ANTIOQUIA
339;URRAO;5;ANTIOQUIA
246;VALDIVIA;5;ANTIOQUIA
512;VALPARAISO;5;ANTIOQUIA
286;VEGACHI;5;ANTIOQUIA
455;VENECIA;5;ANTIOQUIA
301;VIGIA DEL FUERTE;5;ANTIOQUIA
310;YALI;5;ANTIOQUIA
259;YARUMAL;5;ANTIOQUIA
304;YOLOMBO;5;ANTIOQUIA
255;YONDO;5;ANTIOQUIA
227;ZARAGOZA;5;ANTIOQUIA
272;ARAUCA;81;ARAUCA
276;ARAUQUITA;81;ARAUCA
324;CRAVO NORTE;81;ARAUCA
300;FORTUL;81;ARAUCA
329;PUERTO RONDON;81;ARAUCA
275;SARAVENA;81;ARAUCA
325;TAME;81;ARAUCA
3;PROVIDENCIA;88;ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
4;SAN ANDRES;88;ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
1098;SANTA CATALINA;88;ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
27;BARANOA;8;ATLANTICO
13;BARRANQUILLA;8;ATLANTICO
55;CAMPO DE LA CRUZ;8;ATLANTICO
49;CANDELARIA;8;ATLANTICO
21;GALAPA;8;ATLANTICO
24;JUAN DE ACOSTA;8;ATLANTICO
39;LURUACO;8;ATLANTICO
23;MALAMBO;8;ATLANTICO
51;MANATI;8;ATLANTICO
34;PALMAR DE VARELA;8;ATLANTICO
30;PIOJO;8;ATLANTICO
29;POLONUEVO;8;ATLANTICO
38;PONEDERA;8;ATLANTICO
15;PUERTO COLOMBIA;8;ATLANTICO
47;REPELON;8;ATLANTICO
28;SABANAGRANDE;8;ATLANTICO
37;SABANALARGA;8;ATLANTICO
63;SANTA LUCIA;8;ATLANTICO
33;SANTO TOMAS;8;ATLANTICO
22;SOLEDAD;8;ATLANTICO
67;SUAN;8;ATLANTICO
20;TUBARA;8;ATLANTICO
31;USIACURI;8;ATLANTICO
160;ACHI;13;BOLIVAR
157;ALTOS DEL ROSARIO;13;BOLIVAR
192;ARENAL;13;BOLIVAR
68;ARJONA;13;BOLIVAR
1094;ARROYOHONDO;13;BOLIVAR
148;BARRANCO DE LOBA;13;BOLIVAR
65;CALAMAR;13;BOLIVAR
243;CANTAGALLO;13;BOLIVAR
40;CARTAGENA;13;BOLIVAR
121;CICUCO;13;BOLIVAR
46;CLEMENCIA;13;BOLIVAR
92;CORDOBA;13;BOLIVAR
84;EL CARMEN DE BOLIVAR;13;BOLIVAR
74;EL GUAMO;13;BOLIVAR
144;EL PEÑON;13;BOLIVAR
142;HATILLO DE LOBA;13;BOLIVAR
103;MAGANGUE;13;BOLIVAR
69;MAHATES;13;BOLIVAR
128;MARGARITA;13;BOLIVAR
77;MARIA LA BAJA;13;BOLIVAR
120;MOMPOS;13;BOLIVAR
178;MONTECRISTO;13;BOLIVAR
177;MORALES;13;BOLIVAR
138;PINILLOS;13;BOLIVAR
158;REGIDOR;13;BOLIVAR
165;RIO VIEJO;13;BOLIVAR
60;SAN CRISTOBAL;13;BOLIVAR
57;SAN ESTANISLAO;13;BOLIVAR
125;SAN FERNANDO;13;BOLIVAR
83;SAN JACINTO;13;BOLIVAR
185;SAN JACINTO DEL CAUCA;13;BOLIVAR
76;SAN JUAN NEPOMUCENO;13;BOLIVAR
145;SAN MARTIN DE LOBA;13;BOLIVAR
236;SAN PABLO;13;BOLIVAR
32;SANTA CATALINA;13;BOLIVAR
52;SANTA ROSA;13;BOLIVAR
202;SANTA ROSA DEL SUR;13;BOLIVAR
199;SIMITI;13;BOLIVAR
59;SOPLAVIENTO;13;BOLIVAR
108;TALAIGUA NUEVO;13;BOLIVAR
167;TIQUISIO;13;BOLIVAR
61;TURBACO;13;BOLIVAR
70;TURBANA;13;BOLIVAR
53;VILLANUEVA;13;BOLIVAR
86;ZAMBRANO;13;BOLIVAR
689;ALMEIDA;15;BOYACA
533;AQUITANIA;15;BOYACA
490;ARCABUCO;15;BOYACA
449;BELEN;15;BOYACA
624;BERBEO;15;BOYACA
469;BETEITIVA;15;BOYACA
370;BOAVITA;15;BOYACA
579;BOYACA;15;BOYACA
518;BRICEÑO;15;BOYACA
564;BUENAVISTA;15;BOYACA
487;BUSBANZA;15;BOYACA
541;CALDAS;15;BOYACA
661;CAMPOHERMOSO;15;BOYACA
462;CERINZA;15;BOYACA
623;CHINAVITA;15;BOYACA
517;CHIQUINQUIRA;15;BOYACA
528;CHIQUIZA;15;BOYACA
302;CHISCAS;15;BOYACA
401;CHITA;15;BOYACA
450;CHITARAQUE;15;BOYACA
540;CHIVATA;15;BOYACA
710;CHIVOR;15;BOYACA
589;CIENEGA;15;BOYACA
500;COMBITA;15;BOYACA
567;COPER;15;BOYACA
485;CORRALES;15;BOYACA
343;COVARACHIA;15;BOYACA
279;CUBARA;15;BOYACA
552;CUCAITA;15;BOYACA
546;CUITIVA;15;BOYACA
464;DUITAMA;15;BOYACA
377;EL COCUY;15;BOYACA
356;EL ESPINO;15;BOYACA
522;FIRAVITOBA;15;BOYACA
479;FLORESTA;15;BOYACA
499;GACHANTIVA;15;BOYACA
492;GAMEZA;15;BOYACA
640;GARAGOA;15;BOYACA
361;GUACAMAYAS;15;BOYACA
672;GUATEQUE;15;BOYACA
692;GUAYATA;15;BOYACA
319;GUICAN;15;BOYACA
534;IZA;15;BOYACA
591;JENESANO;15;BOYACA
421;JERICO;15;BOYACA
527;LABRANZAGRANDE;15;BOYACA
651;LA CAPILLA;15;BOYACA
391;LA UVITA;15;BOYACA
563;LA VICTORIA;15;BOYACA
677;MACANAL;15;BOYACA
530;MARIPI;15;BOYACA
633;MIRAFLORES;15;BOYACA
510;MONGUA;15;BOYACA
516;MONGUI;15;BOYACA
471;MONIQUIRA;15;BOYACA
524;MOTAVITA;15;BOYACA
545;MUZO;15;BOYACA
501;NOBSA;15;BOYACA
593;NUEVO COLON;15;BOYACA
532;OICATA;15;BOYACA
480;OTANCHE;15;BOYACA
639;PACHAVITA;15;BOYACA
636;PAEZ;15;BOYACA
463;PAIPA;15;BOYACA
583;PAJARITO;15;BOYACA
365;PANQUEBA;15;BOYACA
496;PAUNA;15;BOYACA
495;PAYA;15;BOYACA
444;PAZ DE RIO;15;BOYACA
539;PESCA;15;BOYACA
488;PISBA;15;BOYACA
405;PUERTO BOYACA;15;BOYACA
531;QUIPAMA;15;BOYACA
588;RAMIRIQUI;15;BOYACA
550;RAQUIRA;15;BOYACA
578;RONDON;15;BOYACA
506;SABOYA;15;BOYACA
542;SACHICA;15;BOYACA
558;SAMACA;15;BOYACA
617;SAN EDUARDO;15;BOYACA
451;SAN JOSE DE PARE;15;BOYACA
699;SAN LUIS DE GACENO;15;BOYACA
363;SAN MATEO;15;BOYACA
543;SAN MIGUEL DE SEMA;15;BOYACA
509;SAN PABLO DE BORBUR;15;BOYACA
705;SANTA MARIA;15;BOYACA
440;SANTANA;15;BOYACA
467;SANTA ROSA DE VITERBO;15;BOYACA
504;SANTA SOFIA;15;BOYACA
426;SATIVANORTE;15;BOYACA
442;SATIVASUR;15;BOYACA
562;SIACHOQUE;15;BOYACA
387;SOATA;15;BOYACA
447;SOCHA;15;BOYACA
432;SOCOTA;15;BOYACA
511;SOGAMOSO;15;BOYACA
686;SOMONDOCO;15;BOYACA
536;SORA;15;BOYACA
568;SORACA;15;BOYACA
486;SOTAQUIRA;15;BOYACA
402;SUSACON;15;BOYACA
523;SUTAMARCHAN;15;BOYACA
678;SUTATENZA;15;BOYACA
473;TASCO;15;BOYACA
662;TENZA;15;BOYACA
600;TIBANA;15;BOYACA
502;TIBASOSA;15;BOYACA
538;TINJACA;15;BOYACA
366;TIPACOQUE;15;BOYACA
535;TOCA;15;BOYACA
470;TOGUI;15;BOYACA
505;TOPAGA;15;BOYACA
554;TOTA;15;BOYACA
537;TUNJA;15;BOYACA
515;TUNUNGUA;15;BOYACA
603;TURMEQUE;15;BOYACA
519;TUTA;15;BOYACA
428;TUTAZA;15;BOYACA
625;UMBITA;15;BOYACA
584;VENTAQUEMADA;15;BOYACA
521;VILLA DE LEYVA;15;BOYACA
573;VIRACACHA;15;BOYACA
604;ZETAQUIRA;15;BOYACA
514;AGUADAS;17;CALDAS
615;ANSERMA;17;CALDAS
605;ARANZAZU;17;CALDAS
667;BELALCAZAR;17;CALDAS
668;CHINCHINA;17;CALDAS
596;FILADELFIA;17;CALDAS
1110;LA DORADA;17;CALDAS
580;LA MERCED;17;CALDAS
643;MANIZALES;17;CALDAS
610;MANZANARES;17;CALDAS
565;MARMATO;17;CALDAS
608;MARQUETALIA;17;CALDAS
606;MARULANDA;17;CALDAS
618;NEIRA;17;CALDAS
1111;NORCASIA;17;CALDAS
547;PACORA;17;CALDAS
652;PALESTINA;17;CALDAS
560;PENSILVANIA;17;CALDAS
561;RIOSUCIO;17;CALDAS
638;RISARALDA;17;CALDAS
574;SALAMINA;17;CALDAS
1112;SAMANA;17;CALDAS
646;SAN JOSE;17;CALDAS
566;SUPIA;17;CALDAS
548;VICTORIA;17;CALDAS
674;VILLAMARIA;17;CALDAS
653;VITERBO;17;CALDAS
1035;ALBANIA;18;CAQUETA
1000;BELEN DE LOS ANDAQUIES;18;CAQUETA
1030;CARTAGENA DEL CHAIRA;18;CAQUETA
1045;CURILLO;18;CAQUETA
964;EL DONCELLO;18;CAQUETA
994;EL PAUJIL;18;CAQUETA
973;FLORENCIA;18;CAQUETA
997;LA MONTAÑITA;18;CAQUETA
1034;MILAN;18;CAQUETA
1013;MORELIA;18;CAQUETA
956;PUERTO RICO;18;CAQUETA
1022;SAN JOSE DEL FRAGUA;18;CAQUETA
920;SAN VICENTE DEL CAGUAN;18;CAQUETA
1048;SOLANO;18;CAQUETA
1054;SOLITA;18;CAQUETA
1033;VALPARAISO;18;CAQUETA
598;AGUAZUL;85;CASANARE
602;CHAMEZA;85;CASANARE
406;HATO COROZAL;85;CASANARE
410;LA SALINA;85;CASANARE
669;MANI;85;CASANARE
682;MONTERREY;85;CASANARE
520;NUNCHIA;85;CASANARE
637;OROCUE;85;CASANARE
439;PAZ DE ARIPORO;85;CASANARE
493;PORE;85;CASANARE
601;RECETOR;85;CASANARE
693;SABANALARGA;85;CASANARE
436;SACAMA;85;CASANARE
553;SAN LUIS DE PALENQUE;85;CASANARE
453;TAMARA;85;CASANARE
645;TAURAMENA;85;CASANARE
557;TRINIDAD;85;CASANARE
750;VILLANUEVA;85;CASANARE
555;YOPAL;85;CASANARE
986;ALMAGUER;19;CAUCA
954;ARGELIA;19;CAUCA
967;BALBOA;19;CAUCA
980;BOLIVAR;19;CAUCA
908;BUENOS AIRES;19;CAUCA
929;CAJIBIO;19;CAUCA
918;CALDONO;19;CAUCA
902;CALOTO;19;CAUCA
903;CORINTO;19;CAUCA
925;EL TAMBO;19;CAUCA
1001;FLORENCIA;19;CAUCA
932;GUAPI;19;CAUCA
937;INZA;19;CAUCA
917;JAMBALO;19;CAUCA
963;LA SIERRA;19;CAUCA
972;LA VEGA;19;CAUCA
900;LOPEZ;19;CAUCA
988;MERCADERES;19;CAUCA
897;MIRANDA;19;CAUCA
921;MORALES;19;CAUCA
899;PADILLA;19;CAUCA
915;PAEZ;19;CAUCA
957;PATIA;19;CAUCA
1020;PIAMONTE;19;CAUCA
927;PIENDAMO;19;CAUCA
944;POPAYAN;19;CAUCA
896;PUERTO TEJADA;19;CAUCA
953;PURACE;19;CAUCA
960;ROSAS;19;CAUCA
984;SAN SEBASTIAN;19;CAUCA
906;SANTANDER DE QUILICHAO;19;CAUCA
991;SANTA ROSA;19;CAUCA
928;SILVIA;19;CAUCA
952;SOTARA;19;CAUCA
914;SUAREZ;19;CAUCA
1106;SUCRE;19;CAUCA
